model,wall_seed,seat,prevalent_wind,score,rank,win,self_draw,deal_in,deal_in_fan,big_deal_in,draw,draw_tenpai,call_rate,decisions,mean_decision_ms,p95_decision_ms,max_decision_ms,invalid_or_timeout,steps
aggregate_risk,2026105430,1,1,34.0,1.0,1,0,0,0,0,0,0,0.03278688524590164,61,2.3164642959466724,2.748501021414995,4.016036633402109,0,122
aggregate_risk,2026105430,2,1,-8.0,2.5,0,0,0,0,0,0,0,0.0392156862745098,51,2.368826145196662,2.7228081598877907,7.753896061331034,0,102
aggregate_risk,2026105430,3,1,-8.0,2.5,0,0,0,0,0,0,0,0.0,61,2.3801078348130478,2.971665933728218,6.216362118721008,0,122
aggregate_risk,2026105431,0,0,34.0,1.0,1,0,0,0,0,0,0,0.02857142857142857,70,2.3175461749945367,2.6713101658970118,2.754980232566595,0,140
aggregate_risk,2026105431,1,0,0.0,2.5,0,0,0,0,0,1,1,0.033707865168539325,89,2.292958072522718,2.571257296949625,5.278388969600201,0,178
aggregate_risk,2026105431,2,0,10.0,2.0,0,0,0,0,0,0,0,0.017543859649122806,57,2.3313415759618867,2.7346927672624584,4.728005733340979,1,115
aggregate_risk,2026105431,3,0,32.0,1.0,1,0,0,0,0,0,0,0.03076923076923077,65,2.3132105787786155,2.7500695548951626,5.798810161650181,0,130
aggregate_risk,2026105432,0,2,-28.0,3.0,0,0,0,0,0,0,0,0.020833333333333332,48,2.3347763053607196,2.7174114948138595,2.7507850900292397,0,97
aggregate_risk,2026105432,1,2,-16.0,4.0,0,0,1,8,0,0,0,0.023255813953488372,43,2.450331839797802,2.768531395122409,7.925098761916161,0,86
aggregate_risk,2026105432,2,2,87.0,1.0,1,1,0,0,0,0,0,0.04081632653061224,49,2.2467146152440383,2.6741998270154,2.7444628067314625,0,97
aggregate_risk,2026105432,3,2,-8.0,2.5,0,0,0,0,0,0,0,0.0,29,2.2555961723214595,2.7691006660461426,2.7848752215504646,0,58
aggregate_risk,2026105433,0,0,93.0,1.0,1,1,0,0,0,0,0,0.02127659574468085,47,2.3513981735611216,2.8808812145143743,2.9298709705471992,0,93
aggregate_risk,2026105433,1,0,-33.0,3.0,0,0,0,0,0,0,0,0.043478260869565216,46,2.3695733904352654,2.6007392443716526,5.601310171186924,0,93
aggregate_risk,2026105433,2,0,-34.0,3.0,0,0,0,0,0,0,0,0.0,46,2.403332254565928,2.7865245938301086,5.314283072948456,0,93
aggregate_risk,2026105433,3,0,-16.0,3.0,0,0,0,0,0,0,0,0.036585365853658534,82,2.2515698858514064,2.69222988281399,2.9124608263373375,0,165
aggregate_risk,2026105434,0,1,-16.0,4.0,0,0,1,8,0,0,0,0.0,35,2.3777522944978307,2.818260667845607,2.8950870037078857,0,70
aggregate_risk,2026105434,1,1,46.0,1.0,1,0,0,0,0,0,0,0.017857142857142856,56,2.2966648601660773,2.74737027939409,2.7976399287581444,0,112
aggregate_risk,2026105434,2,1,-20.0,3.0,0,0,0,0,0,0,0,0.034482758620689655,58,2.2920493502169847,2.769231772981584,4.210914019495249,0,117
aggregate_risk,2026105434,3,1,-20.0,4.0,0,0,1,12,0,0,0,0.05,60,2.3942645406350493,2.595344907604158,7.614435162395239,0,120
aggregate_risk,2026105435,0,3,-49.0,3.0,0,0,0,0,0,0,0,0.04225352112676056,71,2.3668377765152657,2.6653625536710024,7.038850337266922,0,143
aggregate_risk,2026105435,1,3,-20.0,3.0,0,0,0,0,0,0,0,0.04081632653061224,49,2.325326926550087,2.6398811489343643,4.467803984880447,0,99
aggregate_risk,2026105435,2,3,63.0,1.0,1,1,0,0,0,0,0,0.0,73,2.2878731116142177,2.8968505561351776,2.9359981417655945,0,145
aggregate_risk,2026105435,3,3,36.0,1.0,1,0,0,0,0,0,0,0.046153846153846156,65,2.265973324672534,2.674475684762001,2.7726241387426853,0,130
aggregate_risk,2026105436,0,0,-8.0,2.5,0,0,0,0,0,0,0,0.0,47,2.4455292150378227,2.8173216618597507,7.388443686068058,0,94
aggregate_risk,2026105436,1,0,-16.0,4.0,0,0,1,8,0,0,0,0.0425531914893617,47,2.2991217692640236,2.659789100289345,3.5499287769198418,0,94
aggregate_risk,2026105436,2,0,-8.0,2.5,0,0,0,0,0,0,0,0.018518518518518517,54,2.418199674812732,2.684751898050308,8.213864173740149,0,108
aggregate_risk,2026105436,3,0,32.0,1.0,1,0,0,0,0,0,0,0.02127659574468085,47,2.4594925740297806,2.6771151460707188,7.605724036693573,0,94
aggregate_risk,2026105437,0,1,-28.0,3.0,0,0,0,0,0,0,0,0.034482758620689655,29,2.290430976527518,2.5861848145723343,2.7619446627795696,0,60
aggregate_risk,2026105437,1,1,-8.0,2.5,0,0,0,0,0,0,0,0.020833333333333332,48,2.264765692719569,2.6530617149546742,2.679270226508379,0,96
aggregate_risk,2026105437,2,1,84.0,1.0,1,1,0,0,0,0,0,0.03225806451612903,31,2.290766040283826,2.776517765596509,2.8310157358646393,0,60
aggregate_risk,2026105437,3,1,-8.0,2.5,0,0,0,0,0,0,0,0.02702702702702703,37,2.2486310980811313,2.736967708915472,2.758283633738756,0,74
aggregate_risk,2026105438,0,3,34.0,1.0,1,0,0,0,0,0,0,0.0,41,2.3823512104771485,2.854911144822836,2.8616879135370255,0,82
aggregate_risk,2026105438,1,3,-8.0,2.5,0,0,0,0,0,0,0,0.0,73,2.308511959822619,2.749712485820055,2.806624863296747,0,146
aggregate_risk,2026105438,2,3,-8.0,2.5,0,0,0,0,0,0,0,0.019230769230769232,52,2.248611990720607,2.6335467817261815,2.6684259064495564,0,104
aggregate_risk,2026105438,3,3,-8.0,2.5,0,0,0,0,0,0,0,0.02631578947368421,38,2.2809153643289677,2.820410719141364,2.8422302566468716,0,76
aggregate_risk,2026105439,0,3,-8.0,2.5,0,0,0,0,0,0,0,0.030303030303030304,33,2.285215975434491,2.601823676377535,2.7213450521230698,0,66
aggregate_risk,2026105439,1,3,-8.0,2.5,0,0,0,0,0,0,0,0.030303030303030304,33,2.2425456254771263,2.5617599487304688,2.614906057715416,0,66
aggregate_risk,2026105439,2,3,-8.0,2.5,0,0,0,0,0,0,0,0.03508771929824561,57,2.2335727208931195,2.584042306989431,2.653134986758232,0,115
aggregate_risk,2026105439,3,3,38.0,1.0,1,0,0,0,0,0,0,0.031746031746031744,63,2.231670617465935,2.605662774294615,3.0550630763173103,0,127
aggregate_risk,2026105440,0,2,-8.0,2.5,0,0,0,0,0,0,0,0.03389830508474576,59,2.3077935280309894,2.67586512491107,2.774236723780632,0,118
aggregate_risk,2026105440,1,2,34.0,1.0,1,0,0,0,0,0,0,0.03636363636363636,55,2.301229629665613,2.694410178810358,4.197682719677687,0,110
aggregate_risk,2026105440,2,2,-19.0,3.0,0,0,0,0,0,0,0,0.0,61,2.2892792342749777,2.7884962037205696,2.8889193199574947,0,123
aggregate_risk,2026105440,3,2,-8.0,2.5,0,0,0,0,0,0,0,0.0392156862745098,51,2.257171543497665,2.6943660341203213,2.7835112996399403,0,102
aggregate_risk,2026105441,0,2,44.0,1.0,1,0,0,0,0,0,0,0.02857142857142857,35,2.3314446743045534,2.7408648282289505,2.7646110393106937,0,70
aggregate_risk,2026105441,1,2,-8.0,2.5,0,0,0,0,0,0,0,0.058823529411764705,17,2.2698132430805877,2.6957761496305466,2.721168100833893,0,34
aggregate_risk,2026105441,2,2,-28.0,4.0,0,0,1,20,0,0,0,0.0,17,2.2688080447123333,2.75601614266634,2.773129381239414,0,34
aggregate_risk,2026105441,3,2,-8.0,2.5,0,0,0,0,0,0,0,0.05555555555555555,36,2.214679649720589,2.523968927562237,2.5275908410549164,0,72
aggregate_risk,2026105442,0,0,-26.0,4.0,0,0,1,18,0,0,0,0.05454545454545454,55,2.321502413939346,2.6871539652347565,2.755481284111738,0,111
aggregate_risk,2026105442,1,0,-8.0,2.5,0,0,0,0,0,0,0,0.04,50,2.276232810690999,2.760320599190891,2.818336244672537,0,101
aggregate_risk,2026105442,2,0,-8.0,2.5,0,0,0,0,0,0,0,0.03389830508474576,59,2.235803863633487,2.5830662343651056,2.674730960279703,0,117
