model,wall_seed,seat,prevalent_wind,score,rank,win,self_draw,deal_in,deal_in_fan,big_deal_in,draw,draw_tenpai,call_rate,decisions,mean_decision_ms,p95_decision_ms,max_decision_ms,invalid_or_timeout,steps
candidate,20260714,3,0,32.0,1.0,1,0,0,0,0,0,0,0.024390243902439025,41,2.380748302107904,3.1764060258865356,3.20284441113472,0,82
candidate,20260715,0,1,108.0,1.0,1,1,0,0,0,0,0,0.03571428571428571,56,2.360207594132849,2.8781103901565075,2.9566623270511627,0,111
candidate,20260715,1,1,33.0,1.0,1,0,0,0,0,0,0,0.0,62,2.494377144161732,3.3004334196448326,3.4112203866243362,0,124
candidate,20260715,2,1,-17.0,4.0,0,0,1,9,0,0,0,0.016129032258064516,62,2.359010729818575,2.9366182163357735,2.96611525118351,0,124
candidate,20260715,3,1,35.0,1.0,1,0,0,0,0,0,0,0.01639344262295082,61,2.3779968624232244,2.9578078538179398,3.1850766390562057,0,122
candidate,20260716,0,1,-8.0,2.5,0,0,0,0,0,0,0,0.0,40,2.4384303018450737,3.0682611279189587,3.2181814312934875,0,80
candidate,20260716,1,1,42.0,1.0,1,0,0,0,0,0,0,0.037037037037037035,27,2.422224316332075,3.056119754910469,3.1686928123235703,0,54
candidate,20260716,2,1,-26.0,4.0,0,0,1,18,0,0,0,0.07407407407407407,27,2.314648418514817,2.7188116684556007,2.895200625061989,0,54
candidate,20260716,3,1,-8.0,2.5,0,0,0,0,0,0,0,0.0,27,2.3518780729284994,2.98512801527977,3.0202828347682953,0,54
candidate,20260717,0,3,-24.0,4.0,0,0,1,16,0,0,0,0.0,49,2.4363067077130687,2.9375579208135605,3.039032220840454,0,98
candidate,20260717,1,3,40.0,1.0,1,0,0,0,0,0,0,0.0,49,2.443301282366928,3.170971199870109,3.215111792087555,0,98
candidate,20260717,2,3,35.0,1.0,1,0,0,0,0,0,0,0.030303030303030304,66,2.4448744106021794,3.0703525990247726,6.107475608587265,0,132
candidate,20260717,3,3,-8.0,2.5,0,0,0,0,0,0,0,0.0,49,2.3841278589501673,2.983584627509117,3.006948158144951,0,98
candidate,20260718,0,2,-8.0,2.5,0,0,0,0,0,0,0,0.016129032258064516,62,2.4339934330313437,2.88031455129385,4.884438589215279,0,124
candidate,20260718,1,2,-17.0,4.0,0,0,1,9,0,0,0,0.03225806451612903,62,2.381868900791291,2.9106498695909977,4.405444487929344,0,124
candidate,20260718,2,2,-8.0,2.5,0,0,0,0,0,0,0,0.016129032258064516,62,2.4589523072204282,3.014351613819599,6.138008087873459,0,124
candidate,20260718,3,2,-36.0,3.0,0,0,0,0,0,0,0,0.01282051282051282,78,2.4053784899222546,3.002921026200055,5.654424428939819,0,157
candidate,20260719,0,0,32.0,1.0,1,0,0,0,0,0,0,0.012987012987012988,77,2.534845166585662,3.0462358146905912,5.582835525274277,0,154
candidate,20260719,1,0,-8.0,2.5,0,0,0,0,0,0,0,0.0,74,2.4042823477774053,2.9942824505269527,3.031175583600998,0,148
candidate,20260719,2,0,-16.0,4.0,0,0,1,8,0,0,0,0.03896103896103896,77,2.3030630228194324,2.705111727118492,2.945398911833763,0,154
candidate,20260719,3,0,-17.0,3.0,0,0,0,0,0,0,0,0.012345679012345678,81,2.4107233333734817,3.1473133713006973,4.191787913441658,0,163
candidate,20260720,0,2,-8.0,2.5,0,0,0,0,0,0,0,0.047619047619047616,63,2.3687994846748928,2.7097299695014954,2.9458925127983093,0,126
candidate,20260720,1,2,35.0,1.0,1,0,0,0,0,0,0,0.0,66,2.4592565146811083,3.213946707546711,3.4147705882787704,0,132
candidate,20260720,2,2,33.0,1.0,1,0,0,0,0,0,0,0.031746031746031744,63,2.3542444206892497,2.920406498014927,3.007149323821068,0,126
candidate,20260720,3,2,-18.0,4.0,0,0,1,10,0,0,0,0.015625,64,2.341523766517639,2.8531468473374844,3.035780042409897,0,128
candidate,20260721,0,1,-8.0,2.5,0,0,0,0,0,0,0,0.041666666666666664,24,2.409685868769884,2.9493306763470173,2.981666475534439,0,48
candidate,20260721,1,1,-8.0,2.5,0,0,0,0,0,0,0,0.0,20,2.3312843404710293,2.910242509096861,2.9364507645368576,0,40
candidate,20260721,2,1,34.0,1.0,1,0,0,0,0,0,0,0.08333333333333333,24,2.336599941675862,2.904253080487251,2.9277000576257706,0,48
candidate,20260721,3,1,-18.0,4.0,0,0,1,10,0,0,0,0.0,24,2.390675557156404,2.9979615472257137,3.021208569407463,0,48
candidate,20260722,0,3,34.0,1.0,1,0,0,0,0,0,0,0.05084745762711865,59,2.3566191163608585,2.7213260531425476,3.026312217116356,0,118
